target,half,set_index,booster,subsample,max_depth,min_child_weight,colsample_bytree,colsample_bylevel,n_estimators,learning_rate,CV,AUC
diabetes_diagnosed,1,14,gbtree,0.9503164588058696,8,7.709443517383827,0.9767933992054245,0.7396128003789331,982,0.03913148984180377,3,0.9006333359990759
diabetes_diagnosed,1,14,gbtree,0.9503164588058696,8,7.709443517383827,0.9767933992054245,0.7396128003789331,982,0.03913148984180377,4,0.8914287048365391
diabetes_diagnosed,1,15,gbtree,0.6074645736948988,6,3.4059379351347094,0.9918496682149576,0.5317364427319093,973,0.0311565905577353,1,0.8905222960588083
diabetes_diagnosed,1,15,gbtree,0.6074645736948988,6,3.4059379351347094,0.9918496682149576,0.5317364427319093,973,0.0311565905577353,2,0.8914480480100233
diabetes_diagnosed,1,15,gbtree,0.6074645736948988,6,3.4059379351347094,0.9918496682149576,0.5317364427319093,973,0.0311565905577353,3,0.9011542665209393
diabetes_diagnosed,1,15,gbtree,0.6074645736948988,6,3.4059379351347094,0.9918496682149576,0.5317364427319093,973,0.0311565905577353,4,0.8947926701215624
diabetes_diagnosed,1,16,gbtree,1.0,15,1.0,1.0,0.2,1000,0.03,1,0.891403908044508
diabetes_diagnosed,1,16,gbtree,1.0,15,1.0,1.0,0.2,1000,0.03,2,0.8901994530784885
diabetes_diagnosed,1,16,gbtree,1.0,15,1.0,1.0,0.2,1000,0.03,3,0.9029250415411546
diabetes_diagnosed,1,16,gbtree,1.0,15,1.0,1.0,0.2,1000,0.03,4,0.8929423294031718
diabetes_diagnosed,1,17,gbtree,1.0,6,1.0,1.0,1.0,258,0.03,1,0.8888646543611453
diabetes_diagnosed,1,17,gbtree,1.0,6,1.0,1.0,1.0,258,0.03,2,0.8880768555789549
diabetes_diagnosed,1,17,gbtree,1.0,6,1.0,1.0,1.0,258,0.03,3,0.8993103224215606
diabetes_diagnosed,1,17,gbtree,1.0,6,1.0,1.0,1.0,258,0.03,4,0.8889790010300207
diabetes_diagnosed,1,18,gbtree,0.9947125389115985,10,6.545024095550638,0.7028455550705117,0.3106086533023991,1000,1.0,1,0.856138595072253
diabetes_diagnosed,1,18,gbtree,0.9947125389115985,10,6.545024095550638,0.7028455550705117,0.3106086533023991,1000,1.0,2,0.8632511562658278
diabetes_diagnosed,1,18,gbtree,0.9947125389115985,10,6.545024095550638,0.7028455550705117,0.3106086533023991,1000,1.0,3,0.8633143288104569
diabetes_diagnosed,1,18,gbtree,0.9947125389115985,10,6.545024095550638,0.7028455550705117,0.3106086533023991,1000,1.0,4,0.8584594270238963
diabetes_diagnosed,1,19,gbtree,0.9741434165730438,7,5.258091434144758,0.26705867671698624,0.2281149464481404,497,0.034789704074847626,1,0.8889905195453627
diabetes_diagnosed,1,19,gbtree,0.9741434165730438,7,5.258091434144758,0.26705867671698624,0.2281149464481404,497,0.034789704074847626,2,0.8896932396769119
diabetes_diagnosed,1,19,gbtree,0.9741434165730438,7,5.258091434144758,0.26705867671698624,0.2281149464481404,497,0.034789704074847626,3,0.8997081011915868
diabetes_diagnosed,1,19,gbtree,0.9741434165730438,7,5.258091434144758,0.26705867671698624,0.2281149464481404,497,0.034789704074847626,4,0.8887510957519013
diabetes_diagnosed,1,20,gbtree,0.8741363195636407,15,6.9917121200694154,0.9410751780034021,0.8094617501892822,11,0.040829737668063824,1,0.8700107166007842
diabetes_diagnosed,1,20,gbtree,0.8741363195636407,15,6.9917121200694154,0.9410751780034021,0.8094617501892822,11,0.040829737668063824,2,0.868722592834484
diabetes_diagnosed,1,20,gbtree,0.8741363195636407,15,6.9917121200694154,0.9410751780034021,0.8094617501892822,11,0.040829737668063824,3,0.8829865368894338
diabetes_diagnosed,1,20,gbtree,0.8741363195636407,15,6.9917121200694154,0.9410751780034021,0.8094617501892822,11,0.040829737668063824,4,0.8678988745370326
diabetes_diagnosed,1,21,gbtree,0.5,6,1.0,1.0,0.2,1000,0.03,1,0.888522345515768
diabetes_diagnosed,1,21,gbtree,0.5,6,1.0,1.0,0.2,1000,0.03,2,0.8895060823359012
diabetes_diagnosed,1,21,gbtree,0.5,6,1.0,1.0,0.2,1000,0.03,3,0.90116231928487
diabetes_diagnosed,1,21,gbtree,0.5,6,1.0,1.0,0.2,1000,0.03,4,0.8936933050879019
diabetes_diagnosed,1,22,gbtree,0.6872678035013339,6,1.1744320528817636,0.7058947545992227,0.32394954954701416,943,0.031983600287411526,1,0.8913199979216962
diabetes_diagnosed,1,22,gbtree,0.6872678035013339,6,1.1744320528817636,0.7058947545992227,0.32394954954701416,943,0.031983600287411526,2,0.8913451670087703
diabetes_diagnosed,1,22,gbtree,0.6872678035013339,6,1.1744320528817636,0.7058947545992227,0.32394954954701416,943,0.031983600287411526,3,0.9021258741414088
diabetes_diagnosed,1,22,gbtree,0.6872678035013339,6,1.1744320528817636,0.7058947545992227,0.32394954954701416,943,0.031983600287411526,4,0.8924011933342708
diabetes_diagnosed,1,23,gbtree,0.6556590436084002,6,2.7101058794807784,0.6473113020696127,0.47119567717347716,107,0.03330488571698061,1,0.8828786951364637
diabetes_diagnosed,1,23,gbtree,0.6556590436084002,6,2.7101058794807784,0.6473113020696127,0.47119567717347716,107,0.03330488571698061,2,0.8802080556518185
diabetes_diagnosed,1,23,gbtree,0.6556590436084002,6,2.7101058794807784,0.6473113020696127,0.47119567717347716,107,0.03330488571698061,3,0.8913920951847805
diabetes_diagnosed,1,23,gbtree,0.6556590436084002,6,2.7101058794807784,0.6473113020696127,0.47119567717347716,107,0.03330488571698061,4,0.8828864259060487
diabetes_diagnosed,1,24,gbtree,0.7496202478601338,6,1.4982951752995286,0.6289912354072758,0.9136834272781311,981,0.043789484567084376,1,0.8896247078080037
diabetes_diagnosed,1,24,gbtree,0.7496202478601338,6,1.4982951752995286,0.6289912354072758,0.9136834272781311,981,0.043789484567084376,2,0.8898156972249621
diabetes_diagnosed,1,24,gbtree,0.7496202478601338,6,1.4982951752995286,0.6289912354072758,0.9136834272781311,981,0.043789484567084376,3,0.9035040074996223
diabetes_diagnosed,1,24,gbtree,0.7496202478601338,6,1.4982951752995286,0.6289912354072758,0.9136834272781311,981,0.043789484567084376,4,0.8905848994409651
diabetes_diagnosed,1,25,gbtree,0.9944065255362953,15,2.128082380268677,0.701944384169314,0.3914799998559708,986,0.05005196872700818,1,0.8899568751981404
diabetes_diagnosed,1,25,gbtree,0.9944065255362953,15,2.128082380268677,0.701944384169314,0.3914799998559708,986,0.05005196872700818,2,0.8910942817601009
diabetes_diagnosed,1,25,gbtree,0.9944065255362953,15,2.128082380268677,0.701944384169314,0.3914799998559708,986,0.05005196872700818,3,0.9014125103297523
diabetes_diagnosed,1,25,gbtree,0.9944065255362953,15,2.128082380268677,0.701944384169314,0.3914799998559708,986,0.05005196872700818,4,0.8927733459774441
diabetes_diagnosed,1,26,gbtree,1.0,6,1.0,1.0,1.0,637,0.03,1,0.8894481353475838
diabetes_diagnosed,1,26,gbtree,1.0,6,1.0,1.0,1.0,637,0.03,2,0.8900969885995077
diabetes_diagnosed,1,26,gbtree,1.0,6,1.0,1.0,1.0,637,0.03,3,0.9007113645047495
diabetes_diagnosed,1,26,gbtree,1.0,6,1.0,1.0,1.0,637,0.03,4,0.8902511015884997
diabetes_diagnosed,1,27,gbtree,0.5206722179024227,9,2.9493013688714402,0.21197698594558212,0.23492450145995758,844,0.03640766623105518,1,0.8856038291912204
diabetes_diagnosed,1,27,gbtree,0.5206722179024227,9,2.9493013688714402,0.21197698594558212,0.23492450145995758,844,0.03640766623105518,2,0.8876333981997352
diabetes_diagnosed,1,27,gbtree,0.5206722179024227,9,2.9493013688714402,0.21197698594558212,0.23492450145995758,844,0.03640766623105518,3,0.8968493699961791
diabetes_diagnosed,1,27,gbtree,0.5206722179024227,9,2.9493013688714402,0.21197698594558212,0.23492450145995758,844,0.03640766623105518,4,0.8868797710719274
diabetes_diagnosed,1,28,gbtree,0.9920943870074332,6,4.383691479539404,0.28068780210123206,0.7188497788194028,953,0.04643908491078026,1,0.8867413392666867
diabetes_diagnosed,1,28,gbtree,0.9920943870074332,6,4.383691479539404,0.28068780210123206,0.7188497788194028,953,0.04643908491078026,2,0.889020695047939
diabetes_diagnosed,1,28,gbtree,0.9920943870074332,6,4.383691479539404,0.28068780210123206,0.7188497788194028,953,0.04643908491078026,3,0.9008763073245719
diabetes_diagnosed,1,28,gbtree,0.9920943870074332,6,4.383691479539404,0.28068780210123206,0.7188497788194028,953,0.04643908491078026,4,0.8913097493986913
diabetes_diagnosed,1,29,gbtree,1.0,6,1.0,1.0,0.2,1000,0.03,1,0.8899465948188555
diabetes_diagnosed,1,29,gbtree,1.0,6,1.0,1.0,0.2,1000,0.03,2,0.8897551626547241
diabetes_diagnosed,1,29,gbtree,1.0,6,1.0,1.0,0.2,1000,0.03,3,0.9017834928335954
diabetes_diagnosed,1,29,gbtree,1.0,6,1.0,1.0,0.2,1000,0.03,4,0.893253058794559
diabetes_diagnosed,1,30,gbtree,1.0,6,1.0,1.0,0.2,1000,0.03,1,0.8899465948188555
diabetes_diagnosed,1,30,gbtree,1.0,6,1.0,1.0,0.2,1000,0.03,2,0.8897551626547241
diabetes_diagnosed,1,30,gbtree,1.0,6,1.0,1.0,0.2,1000,0.03,3,0.9017834928335954
diabetes_diagnosed,1,30,gbtree,1.0,6,1.0,1.0,0.2,1000,0.03,4,0.893253058794559
diabetes_diagnosed,1,31,gbtree,1.0,15,1.0,1.0,0.2,1000,0.03,1,0.891403908044508
diabetes_diagnosed,1,31,gbtree,1.0,15,1.0,1.0,0.2,1000,0.03,2,0.8901994530784885
diabetes_diagnosed,1,31,gbtree,1.0,15,1.0,1.0,0.2,1000,0.03,3,0.9029250415411546
diabetes_diagnosed,1,31,gbtree,1.0,15,1.0,1.0,0.2,1000,0.03,4,0.8929423294031718
diabetes_diagnosed,1,32,gbtree,1.0,15,1.0,0.2,1.0,308,0.15059945820844217,1,0.8808526268730782
diabetes_diagnosed,1,32,gbtree,1.0,15,1.0,0.2,1.0,308,0.15059945820844217,2,0.8813078132913922
diabetes_diagnosed,1,32,gbtree,1.0,15,1.0,0.2,1.0,308,0.15059945820844217,3,0.8949414203076268
diabetes_diagnosed,1,32,gbtree,1.0,15,1.0,0.2,1.0,308,0.15059945820844217,4,0.8844817628528848
diabetes_diagnosed,1,33,gbtree,0.9974615108904653,6,6.020804418881507,0.9980098231179915,0.5282710538992164,1,1.0,1,0.8371826870633097
diabetes_diagnosed,1,33,gbtree,0.9974615108904653,6,6.020804418881507,0.9980098231179915,0.5282710538992164,1,1.0,2,0.8369091770408481
diabetes_diagnosed,1,33,gbtree,0.9974615108904653,6,6.020804418881507,0.9980098231179915,0.5282710538992164,1,1.0,3,0.8402930039808421
diabetes_diagnosed,1,33,gbtree,0.9974615108904653,6,6.020804418881507,0.9980098231179915,0.5282710538992164,1,1.0,4,0.8305750772793447
diabetes_diagnosed,1,34,gbtree,1.0,6,1.0,1.0,1.0,421,0.11294408230445012,1,0.8865054462393123
diabetes_diagnosed,1,34,gbtree,1.0,6,1.0,1.0,1.0,421,0.11294408230445012,2,0.8890095877873448
diabetes_diagnosed,1,34,gbtree,1.0,6,1.0,1.0,1.0,421,0.11294408230445012,3,0.8999030336150133
diabetes_diagnosed,1,34,gbtree,1.0,6,1.0,1.0,1.0,421,0.11294408230445012,4,0.8861162883902272
diabetes_diagnosed,1,35,gbtree,1.0,15,1.0,1.0,0.2,240,0.03,1,0.8873039816464668
diabetes_diagnosed,1,35,gbtree,1.0,15,1.0,1.0,0.2,240,0.03,2,0.8857657123308365
diabetes_diagnosed,1,35,gbtree,1.0,15,1.0,1.0,0.2,240,0.03,3,0.8977329525764401
diabetes_diagnosed,1,35,gbtree,1.0,15,1.0,1.0,0.2,240,0.03,4,0.8892413700331241
diabetes_diagnosed,1,36,gbtree,1.0,6,8.0,1.0,1.0,1000,1.0,1,0.8521618943015858
diabetes_diagnosed,1,36,gbtree,1.0,6,8.0,1.0,1.0,1000,1.0,2,0.8586549718319871
diabetes_diagnosed,1,36,gbtree,1.0,6,8.0,1.0,1.0,1000,1.0,3,0.8671367537031607
diabetes_diagnosed,1,36,gbtree,1.0,6,8.0,1.0,1.0,1000,1.0,4,0.8616528802502288
diabetes_diagnosed,1,37,gbtree,0.5,6,8.0,1.0,1.0,494,0.03,1,0.8929887535429104
diabetes_diagnosed,1,37,gbtree,0.5,6,8.0,1.0,1.0,494,0.03,2,0.8913684922560179
diabetes_diagnosed,1,37,gbtree,0.5,6,8.0,1.0,1.0,494,0.03,3,0.9040068887230204
diabetes_diagnosed,1,37,gbtree,0.5,6,8.0,1.0,1.0,494,0.03,4,0.8903266994368517
diabetes_diagnosed,1,38,gbtree,0.5,15,8.0,1.0,0.2,267,0.03,1,0.8931888041668322
diabetes_diagnosed,1,38,gbtree,0.5,15,8.0,1.0,0.2,267,0.03,2,0.8898001470601304
diabetes_diagnosed,1,38,gbtree,0.5,15,8.0,1.0,0.2,267,0.03,3,0.9013180986147026
diabetes_diagnosed,1,38,gbtree,0.5,15,8.0,1.0,0.2,267,0.03,4,0.891050159728248
diabetes_diagnosed,1,39,gbtree,0.5804019483565295,12,7.4416380262483885,0.731674118658771,0.7551617662915944,492,0.030028506105273176,1,0.8948997926975409
diabetes_diagnosed,1,39,gbtree,0.5804019483565295,12,7.4416380262483885,0.731674118658771,0.7551617662915944,492,0.030028506105273176,2,0.8914951150267907
diabetes_diagnosed,1,39,gbtree,0.5804019483565295,12,7.4416380262483885,0.731674118658771,0.7551617662915944,492,0.030028506105273176,3,0.9030584675090414
diabetes_diagnosed,1,39,gbtree,0.5804019483565295,12,7.4416380262483885,0.731674118658771,0.7551617662915944,492,0.030028506105273176,4,0.8904740040678313
diabetes_diagnosed,1,40,gbtree,0.8989717200396973,15,6.821638236020218,0.4923100461147477,0.9975802072585271,313,0.8847247328878709,1,0.854546108751409
diabetes_diagnosed,1,40,gbtree,0.8989717200396973,15,6.821638236020218,0.4923100461147477,0.9975802072585271,313,0.8847247328878709,2,0.8560275493384515
diabetes_diagnosed,1,40,gbtree,0.8989717200396973,15,6.821638236020218,0.4923100461147477,0.9975802072585271,313,0.8847247328878709,3,0.8673908322892508
diabetes_diagnosed,1,40,gbtree,0.8989717200396973,15,6.821638236020218,0.4923100461147477,0.9975802072585271,313,0.8847247328878709,4,0.8538899261976006
diabetes_diagnosed,1,41,gbtree,0.5,6,1.0,1.0,1.0,572,1.0,1,0.8223537956410637
diabetes_diagnosed,1,41,gbtree,0.5,6,1.0,1.0,1.0,572,1.0,2,0.8167772672140325
diabetes_diagnosed,1,41,gbtree,0.5,6,1.0,1.0,1.0,572,1.0,3,0.8332741871706697
diabetes_diagnosed,1,41,gbtree,0.5,6,1.0,1.0,1.0,572,1.0,4,0.8314102667436728
diabetes_diagnosed,1,42,gbtree,1.0,10,8.0,0.2,1.0,251,0.03,1,0.8860911747389408
diabetes_diagnosed,1,42,gbtree,1.0,10,8.0,0.2,1.0,251,0.03,2,0.8836184011764809
diabetes_diagnosed,1,42,gbtree,1.0,10,8.0,0.2,1.0,251,0.03,3,0.8979303841335005
diabetes_diagnosed,1,42,gbtree,1.0,10,8.0,0.2,1.0,251,0.03,4,0.8865234606249163
diabetes_diagnosed,1,43,gbtree,0.5,6,1.0,1.0,1.0,348,0.11806080378068592,1,0.8859786462629847
diabetes_diagnosed,1,43,gbtree,0.5,6,1.0,1.0,1.0,348,0.11806080378068592,2,0.8804131234505371
diabetes_diagnosed,1,43,gbtree,0.5,6,1.0,1.0,1.0,348,0.11806080378068592,3,0.8940814406561282
diabetes_diagnosed,1,43,gbtree,0.5,6,1.0,1.0,1.0,348,0.11806080378068592,4,0.8802655152076745
diabetes_diagnosed,1,44,gbtree,0.7102955125957295,14,5.1659559495674285,0.8507174162306155,0.8072089370408109,426,0.033192348737008374,1,0.8913219428583177
diabetes_diagnosed,1,44,gbtree,0.7102955125957295,14,5.1659559495674285,0.8507174162306155,0.8072089370408109,426,0.033192348737008374,2,0.8892919898879499
diabetes_diagnosed,1,44,gbtree,0.7102955125957295,14,5.1659559495674285,0.8507174162306155,0.8072089370408109,426,0.033192348737008374,3,0.903787242644772
diabetes_diagnosed,1,44,gbtree,0.7102955125957295,14,5.1659559495674285,0.8507174162306155,0.8072089370408109,426,0.033192348737008374,4,0.8903984062194794
diabetes_diagnosed,1,45,gbtree,0.8187640457802534,15,8.0,1.0,0.2,660,0.03,1,0.890189989744627
diabetes_diagnosed,1,45,gbtree,0.8187640457802534,15,8.0,1.0,0.2,660,0.03,2,0.8925514155092901
diabetes_diagnosed,1,45,gbtree,0.8187640457802534,15,8.0,1.0,0.2,660,0.03,3,0.9027521847981588
diabetes_diagnosed,1,45,gbtree,0.8187640457802534,15,8.0,1.0,0.2,660,0.03,4,0.8938353289868275
diabetes_diagnosed,1,46,gbtree,0.511703837936408,15,4.501499375633442,0.4485045457392795,0.6243291825775882,55,0.04094968984823714,1,0.8763220359374275
diabetes_diagnosed,1,46,gbtree,0.511703837936408,15,4.501499375633442,0.4485045457392795,0.6243291825775882,55,0.04094968984823714,2,0.8781793145043051
diabetes_diagnosed,1,46,gbtree,0.511703837936408,15,4.501499375633442,0.4485045457392795,0.6243291825775882,55,0.04094968984823714,3,0.8866190276259787
diabetes_diagnosed,1,46,gbtree,0.511703837936408,15,4.501499375633442,0.4485045457392795,0.6243291825775882,55,0.04094968984823714,4,0.8802902512683485
diabetes_diagnosed,1,47,gbtree,0.7205019897986411,6,8.0,1.0,0.2,425,0.03,1,0.8933613478299648
diabetes_diagnosed,1,47,gbtree,0.7205019897986411,6,8.0,1.0,0.2,425,0.03,2,0.8932514506082336
diabetes_diagnosed,1,47,gbtree,0.7205019897986411,6,8.0,1.0,0.2,425,0.03,3,0.9027725943895005
diabetes_diagnosed,1,47,gbtree,0.7205019897986411,6,8.0,1.0,0.2,425,0.03,4,0.8931805182121332
diabetes_diagnosed,1,48,gbtree,0.5,15,8.0,0.5743156486852764,0.2,1000,0.03,1,0.8886084784232899
diabetes_diagnosed,1,48,gbtree,0.5,15,8.0,0.5743156486852764,0.2,1000,0.03,2,0.8885827912990163
diabetes_diagnosed,1,48,gbtree,0.5,15,8.0,0.5743156486852764,0.2,1000,0.03,3,0.8971823101324874
diabetes_diagnosed,1,48,gbtree,0.5,15,8.0,0.5743156486852764,0.2,1000,0.03,4,0.889316967881476
diabetes_diagnosed,1,49,gbtree,1.0,15,1.0,1.0,0.2,1000,0.7076851915783555,1,0.8747819239813185
diabetes_diagnosed,1,49,gbtree,1.0,15,1.0,1.0,0.2,1000,0.7076851915783555,2,0.8761308579692373
diabetes_diagnosed,1,49,gbtree,1.0,15,1.0,1.0,0.2,1000,0.7076851915783555,3,0.8877583548814189
diabetes_diagnosed,1,49,gbtree,1.0,15,1.0,1.0,0.2,1000,0.7076851915783555,4,0.8749015421405197
diabetes_diagnosed,1,50,gblinear,0.954819820357097,6,3.126559313069285,0.47082616855166487,0.3309794657366023,986,0.03380958842030396,1,0.8564471453748435
